ID,Torneo,Tipo_Torneo,Player,Rondas,Equipo,Wins,Losses,DF_Name
NOf-1618,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,wilfire70,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Leftovers', 'ability': 'Oblivious', 'attacks': ['Wave Crash', 'Heavy Slam', 'Yawn', 'Protect'], 'tera': 'Fairy'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Rocky Helmet', 'ability': 'Vessel of Ruin', 'attacks': ['Body Press', 'Sand Tomb', 'Ruination', 'Protect'], 'tera': 'Poison'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Icicle Crash', 'Sacred Sword', 'Protect', 'Sucker Punch'], 'tera': 'Stellar'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Breaking Swipe', 'Heat Crash', 'Howl', 'Burning Bulwark'], 'tera': 'Fairy'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Assault Vest', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Aerial Ace', 'Stomping Tantrum', 'Ice Spinner'], 'tera': 'Fairy'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Sitrus Berry', 'ability': 'Corrosion', 'attacks': ['Toxic Spikes', 'Mortal Spin', 'Power Gem', 'Spiky Shield'], 'tera': 'Grass'}]",10.0,2.0,DozoLu_IDs
NOf-1619,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,staraptor44,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Power Gem'], 'tera': 'Grass'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Dragon Pulse', 'Thunderclap', 'Calm Mind', 'Protect'], 'tera': 'Fairy'}, {'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Spore', 'Sludge Bomb', 'Protect', 'Rage Powder'], 'tera': 'Water'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Aqua Jet', 'U-turn', 'Close Combat'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'Fake Out', 'High Horsepower'], 'tera': 'Fire'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Shuca Berry', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Knock Off', 'Parting Shot', 'Fake Out'], 'tera': 'Ghost'}]",9.0,2.0,
NOf-1620,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,altkyle,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Aqua Jet', 'U-turn'], 'tera': 'Water'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Grass'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Life Orb', 'ability': 'Defiant', 'attacks': ['Ivy Cudgel', 'Stomping Tantrum', 'Follow Me', 'Spiky Shield'], 'tera': 'Grass'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Safety Goggles', 'ability': 'Protosynthesis', 'attacks': ['Thunderbolt', 'Dragon Pulse', 'Thunderclap', 'Protect'], 'tera': 'Electric'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Figy Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Taunt'], 'tera': 'Ghost'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Hyper Voice', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}]",8.0,3.0,
NOf-1621,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,royalpooppi,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'tornadus', 'name': 'Tornadus', 'item': 'Sharp Beak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Snowscape', 'Protect', 'Tailwind'], 'tera': 'Steel'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Close Combat', 'Surging Strikes', 'U-turn', 'Aqua Jet'], 'tera': 'Water'}, {'id': 'frosmoth', 'name': 'Frosmoth', 'item': 'Assault Vest', 'ability': 'Ice Scales', 'attacks': ['Blizzard', 'Bug Buzz', 'Tera Blast', 'Struggle Bug'], 'tera': 'Ground'}, {'id': 'glimmora', 'name': 'Glimmora', 'item': 'Power Herb', 'ability': 'Toxic Debris', 'attacks': ['Meteor Beam', 'Sludge Bomb', 'Spiky Shield', 'Energy Ball'], 'tera': 'Grass'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Blizzard', 'Encore', 'Aurora Veil', 'Protect'], 'tera': 'Dragon'}, {'id': 'ogerpon-wellspring', 'name': 'Wellspring Mask Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Follow Me', 'Spiky Shield', 'Horn Leech'], 'tera': 'Water'}]",9.0,1.0,
NOf-1622,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,ayoitsbenji,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Rocky Helmet', 'ability': 'Psychic Surge', 'attacks': ['Dazzling Gleam', 'Follow Me', 'Trick Room', 'Helping Hand'], 'tera': 'Grass'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Icy Wind', 'Rain Dance', 'Tailwind'], 'tera': 'Steel'}, {'id': 'iron-crown', 'name': 'Iron Crown', 'item': 'Booster Energy', 'ability': 'Quark Drive', 'attacks': ['Tachyon Cutter', 'Expanding Force', 'Focus Blast', 'Protect'], 'tera': 'Psychic'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Wood Hammer', 'Follow Me', 'Spiky Shield'], 'tera': 'Fire'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Ice Spinner', 'Close Combat', 'U-turn'], 'tera': 'Water'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Sandsear Storm', 'Earth Power', 'Sludge Bomb', 'Protect'], 'tera': 'Poison'}]",8.0,2.0,Psyspam_TW_IDs
NOf-1623,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,patcon5,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Icicle Crash', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Stellar'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Aerial Ace', 'Stomping Tantrum', 'Outrage'], 'tera': 'Normal'}, {'id': 'entei', 'name': 'Entei', 'item': 'Assault Vest', 'ability': 'Inner Focus', 'attacks': ['Sacred Fire', 'Extreme Speed', 'Stomping Tantrum', 'Snarl'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'Ice Spinner', 'U-turn'], 'tera': 'Water'}, {'id': 'ogerpon-cornerstone', 'name': 'Cornerstone Mask Ogerpon', 'item': 'Cornerstone Mask', 'ability': 'Sturdy', 'attacks': ['Spiky Shield', 'Ivy Cudgel', 'Horn Leech', 'Follow Me'], 'tera': 'Rock'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Sitrus Berry', 'ability': 'Armor Tail', 'attacks': ['Psychic', 'Dazzling Gleam', 'Helping Hand', 'Trick Room'], 'tera': 'Fairy'}]",8.0,2.0,Pao_Prio_IDs
NOf-1624,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,borghi,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Sitrus Berry', 'ability': 'Oblivious', 'attacks': ['Protect', 'Wave Crash', 'Heavy Slam', 'Yawn'], 'tera': 'Grass'}, {'id': 'ting-lu', 'name': 'Ting-Lu', 'item': 'Leftovers', 'ability': 'Vessel of Ruin', 'attacks': ['Protect', 'Ruination', 'Sand Tomb', 'Taunt'], 'tera': 'Poison'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'U-turn', 'Fake Out', 'Grassy Glide'], 'tera': 'Fire'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Icicle Crash', 'Sucker Punch', 'Sacred Sword'], 'tera': 'Stellar'}, {'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Burning Bulwark', 'Breaking Swipe', 'Heat Crash', 'Howl'], 'tera': 'Fairy'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Protect', 'Earth Power', 'Sludge Bomb', 'Substitute'], 'tera': 'Poison'}]",7.0,3.0,DozoLu_IDs
NOf-1625,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,mrawesome,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'amoonguss', 'name': 'Amoonguss', 'item': 'Sitrus Berry', 'ability': 'Regenerator', 'attacks': ['Grass Knot', 'Sludge Bomb', 'Spore', 'Rage Powder'], 'tera': 'Water'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Close Combat', 'U-turn', 'Aqua Jet'], 'tera': 'Grass'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Black Glasses', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Sucker Punch', 'Iron Head', 'Protect'], 'tera': 'Flying'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sucker Punch', 'Sacred Sword', 'Protect'], 'tera': 'Ghost'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Stomping Tantrum', 'Spiky Shield'], 'tera': 'Fire'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Safety Goggles', 'ability': 'Protosynthesis', 'attacks': ['Thunderbolt', 'Dragon Pulse', 'Thunderclap', 'Protect'], 'tera': 'Fairy'}]",7.0,2.0,
NOf-1626,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,soulchuck,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'chi-yu', 'name': 'Chi-Yu', 'item': 'Focus Sash', 'ability': 'Beads of Ruin', 'attacks': ['Overheat', 'Heat Wave', 'Dark Pulse', 'Protect'], 'tera': 'Ghost'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Rocky Helmet', 'ability': 'Prankster', 'attacks': ['Bleakwind Storm', 'Tailwind', 'Sunny Day', 'Protect'], 'tera': 'Steel'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Dazzling Gleam', 'Shadow Ball', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'landorus-therian', 'name': 'Landorus Therian', 'item': 'Choice Band', 'ability': 'Intimidate', 'attacks': ['U-turn', 'Earthquake', 'Stomping Tantrum', 'Rock Slide'], 'tera': 'Fairy'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Thunderbolt', 'Thunderclap', 'Snarl', 'Dragon Pulse'], 'tera': 'Electric'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Cornerstone Mask', 'ability': 'Sturdy', 'attacks': ['Ivy Cudgel', 'Power Whip', 'Spiky Shield', 'Follow Me'], 'tera': 'Rock'}]",7.0,2.0,
NOf-1627,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,sodamario,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'cresselia', 'name': 'Cresselia', 'item': 'Mental Herb', 'ability': 'Levitate', 'attacks': ['Moonblast', 'Icy Wind', 'Lunar Blessing', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'ursaluna', 'name': 'Ursaluna', 'item': 'Flame Orb', 'ability': 'Guts', 'attacks': ['Facade', 'Earthquake', 'Swords Dance', 'Protect'], 'tera': 'Ghost'}, {'id': 'moltres-galar', 'name': 'Galarian Moltres', 'item': 'Sitrus Berry', 'ability': 'Berserk', 'attacks': ['Fiery Wrath', 'Air Slash', 'Nasty Plot', 'Protect'], 'tera': 'Poison'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Flare Blitz', 'Fake Out', 'Parting Shot', 'Knock Off'], 'tera': 'Ghost'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Shadow Ball', 'Perish Song'], 'tera': 'Fairy'}]",6.0,3.0,TR_Balance_IDs
NOf-1628,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,damianlillardvgc,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'dondozo', 'name': 'Dondozo', 'item': 'Rocky Helmet', 'ability': 'Unaware', 'attacks': ['Wave Crash', 'Order Up', 'Earthquake', 'Protect'], 'tera': 'Grass'}, {'id': 'tatsugiri', 'name': 'Tatsugiri', 'item': 'Choice Scarf', 'ability': 'Commander', 'attacks': ['Muddy Water', 'Draco Meteor', 'Icy Wind', 'Dragon Pulse'], 'tera': 'Steel'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Ice Spinner', 'Sacred Sword', 'Sucker Punch', 'Protect'], 'tera': 'Ghost'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Inner Focus', 'attacks': ['Extreme Speed', 'Outrage', 'Stomping Tantrum', 'Aqua Jet'], 'tera': 'Normal'}, {'id': 'ninetales-alola', 'name': 'Alolan Ninetales', 'item': 'Light Clay', 'ability': 'Snow Warning', 'attacks': ['Blizzard', 'Moonblast', 'Aurora Veil', 'Helping Hand'], 'tera': 'Ghost'}, {'id': 'articuno', 'name': 'Articuno', 'item': 'Choice Specs', 'ability': 'Snow Cloak', 'attacks': ['Blizzard', 'Ice Beam', 'Freeze-Dry', 'Sheer Cold'], 'tera': 'Ice'}]",6.0,3.0,DozoTatsu_IDs
NOf-1629,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,meldyfreld,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Moonblast', 'Shadow Ball', 'Dazzling Gleam', 'Icy Wind'], 'tera': 'Fairy'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Wood Hammer', 'Follow Me', 'Spiky Shield'], 'tera': 'Fire'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Substitute', 'Protect'], 'tera': 'Steel'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Assault Vest', 'ability': 'Protosynthesis', 'attacks': ['Electroweb', 'Dragon Pulse', 'Thunderclap', 'Snarl'], 'tera': 'Fairy'}, {'id': 'torkoal', 'name': 'Torkoal', 'item': 'Eject Pack', 'ability': 'Drought', 'attacks': ['Overheat', 'Yawn', 'Helping Hand', 'Protect'], 'tera': 'Fire'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Sucker Punch', 'Detect'], 'tera': 'Dark'}]",6.0,3.0,
NOf-1630,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,limitester,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'U-turn', 'Grassy Glide', 'Fake Out'], 'tera': 'Fire'}, {'id': 'raging-bolt', 'name': 'Raging Bolt', 'item': 'Leftovers', 'ability': 'Protosynthesis', 'attacks': ['Protect', 'Thunderclap', 'Dragon Pulse', 'Calm Mind'], 'tera': 'Fairy'}, {'id': 'chien-pao', 'name': 'Chien-Pao', 'item': 'Focus Sash', 'ability': 'Sword of Ruin', 'attacks': ['Protect', 'Sucker Punch', 'Icicle Crash', 'Sacred Sword'], 'tera': 'Ghost'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Safety Goggles', 'ability': 'Intimidate', 'attacks': ['Parting Shot', 'Will-O-Wisp', 'Flare Blitz', 'Fake Out'], 'tera': 'Ghost'}, {'id': 'volcarona', 'name': 'Volcarona', 'item': 'Sitrus Berry', 'ability': 'Flame Body', 'attacks': ['Quiver Dance', 'Heat Wave', 'Tera Blast', 'Protect'], 'tera': 'Fairy'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['U-turn', 'Surging Strikes', 'Close Combat', 'Aqua Jet'], 'tera': 'Water'}]",6.0,3.0,Japan_Balance_IDs
NOf-1631,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,wakka,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'gouging-fire', 'name': 'Gouging Fire', 'item': 'Booster Energy', 'ability': 'Protosynthesis', 'attacks': ['Breaking Swipe', 'Heat Crash', 'Howl', 'Burning Bulwark'], 'tera': 'Grass'}, {'id': 'kingambit', 'name': 'Kingambit', 'item': 'Assault Vest', 'ability': 'Defiant', 'attacks': ['Kowtow Cleave', 'Sucker Punch', 'Iron Head', 'Low Kick'], 'tera': 'Fairy'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'landorus', 'name': 'Landorus', 'item': 'Life Orb', 'ability': 'Sheer Force', 'attacks': ['Earth Power', 'Sludge Bomb', 'Taunt', 'Protect'], 'tera': 'Poison'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Miracle Seed', 'ability': 'Grassy Surge', 'attacks': ['Grassy Glide', 'Wood Hammer', 'Protect', 'Fake Out'], 'tera': 'Fire'}, {'id': 'flutter-mane', 'name': 'Flutter Mane', 'item': 'Choice Specs', 'ability': 'Protosynthesis', 'attacks': ['Dazzling Gleam', 'Moonblast', 'Icy Wind', 'Shadow Ball'], 'tera': 'Fairy'}]",6.0,3.0,KOG_IDs
NOf-1632,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,ksunfr,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Throat Spray', 'ability': 'Armor Tail', 'attacks': ['Protect', 'Hyper Voice', 'Psychic', 'Trick Room'], 'tera': 'Fairy'}, {'id': 'zapdos-galar', 'name': 'Galarian Zapdos', 'item': 'Choice Scarf', 'ability': 'Defiant', 'attacks': ['Close Combat', 'Brave Bird', 'U-turn', 'Tera Blast'], 'tera': 'Steel'}, {'id': 'ogerpon-hearthflame', 'name': 'Hearthflame Mask Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Grassy Glide', 'Spiky Shield', 'Swords Dance'], 'tera': 'Fire'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Wood Hammer', 'Fake Out', 'High Horsepower', 'Grassy Glide'], 'tera': 'Dragon'}, {'id': 'tyranitar', 'name': 'Tyranitar', 'item': 'Choice Band', 'ability': 'Sand Stream', 'attacks': ['Low Kick', 'Knock Off', 'Tera Blast', 'Rock Slide'], 'tera': 'Fairy'}, {'id': 'excadrill', 'name': 'Excadrill', 'item': 'Focus Sash', 'ability': 'Sand Rush', 'attacks': ['High Horsepower', 'Iron Head', 'Protect', 'Rock Slide'], 'tera': 'Ghost'}]",6.0,3.0,
NOf-1633,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,gengarismad,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'iron-hands', 'name': 'Iron Hands', 'item': 'Clear Amulet', 'ability': 'Quark Drive', 'attacks': ['Fake Out', 'Wild Charge', 'Close Combat', 'Heavy Slam'], 'tera': 'Grass'}, {'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Close Combat', 'Sucker Punch', 'Protect'], 'tera': 'Dark'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Throat Spray', 'ability': 'Armor Tail', 'attacks': ['Hyper Voice', 'Trick Room', 'Helping Hand', 'Psychic'], 'tera': 'Fire'}, {'id': 'ursaluna-bloodmoon', 'name': 'Bloodmoon Ursaluna', 'item': 'Life Orb', 'ability': ""Mind's Eye"", 'attacks': ['Hyper Voice', 'Blood Moon', 'Earth Power', 'Protect'], 'tera': 'Normal'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Covert Cloak', 'ability': 'Prankster', 'attacks': ['Icy Wind', 'Tailwind', 'Taunt', 'Bleakwind Storm'], 'tera': 'Steel'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Hearthflame Mask', 'ability': 'Mold Breaker', 'attacks': ['Ivy Cudgel', 'Wood Hammer', 'Spiky Shield', 'Stomping Tantrum'], 'tera': 'Fire'}]",5.0,3.0,TurboMoona_IDs
NOf-1634,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,pauloliverbautista,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'iron-hands', 'name': 'Iron Hands', 'item': 'Assault Vest', 'ability': 'Quark Drive', 'attacks': ['Fake Out', 'Wild Charge', 'Drain Punch', 'Earthquake'], 'tera': 'Grass'}, {'id': 'urshifu-rapid-strike', 'name': 'Rapid Strike Urshifu', 'item': 'Choice Scarf', 'ability': 'Unseen Fist', 'attacks': ['Surging Strikes', 'Ice Punch', 'Close Combat', 'U-turn'], 'tera': 'Water'}, {'id': 'tornadus', 'name': 'Tornadus', 'item': 'Focus Sash', 'ability': 'Prankster', 'attacks': ['Tailwind', 'Rain Dance', 'Protect', 'Bleakwind Storm'], 'tera': 'Dark'}, {'id': 'indeedee-f', 'name': 'Indeedee ♀', 'item': 'Psychic Seed', 'ability': 'Psychic Surge', 'attacks': ['Follow Me', 'Psychic', 'Trick Room', 'Helping Hand'], 'tera': 'Grass'}, {'id': 'iron-crown', 'name': 'Iron Crown', 'item': 'Booster Energy', 'ability': 'Quark Drive', 'attacks': ['Tachyon Cutter', 'Expanding Force', 'Protect', 'Focus Blast'], 'tera': 'Fighting'}, {'id': 'dragonite', 'name': 'Dragonite', 'item': 'Choice Band', 'ability': 'Multiscale', 'attacks': ['Outrage', 'Extreme Speed', 'Earthquake', 'Iron Head'], 'tera': 'Normal'}]",5.0,3.0,Psyspam_TW_IDs
NOf-1635,HIMMY BURNT GLIZZY TOUR #28 (100$ FOR 1ST),No-Oficial,aceofmonsters,https://play.limitlesstcg.com/api/tournaments/65f831f7bab2845719a59bbf/pairings,"[{'id': 'urshifu', 'name': 'Urshifu', 'item': 'Focus Sash', 'ability': 'Unseen Fist', 'attacks': ['Wicked Blow', 'Sucker Punch', 'Close Combat', 'Detect'], 'tera': 'Dark'}, {'id': 'ogerpon', 'name': 'Ogerpon', 'item': 'Wellspring Mask', 'ability': 'Water Absorb', 'attacks': ['Ivy Cudgel', 'Horn Leech', 'Follow Me', 'Spiky Shield'], 'tera': 'Water'}, {'id': 'rillaboom', 'name': 'Rillaboom', 'item': 'Assault Vest', 'ability': 'Grassy Surge', 'attacks': ['Fake Out', 'Wood Hammer', 'Grassy Glide', 'U-turn'], 'tera': 'Fire'}, {'id': 'sylveon', 'name': 'Sylveon', 'item': 'Leftovers', 'ability': 'Pixilate', 'attacks': ['Hyper Voice', 'Tera Blast', 'Calm Mind', 'Protect'], 'tera': 'Fire'}, {'id': 'farigiraf', 'name': 'Farigiraf', 'item': 'Throat Spray', 'ability': 'Armor Tail', 'attacks': ['Hyper Voice', 'Trick Room', 'Psychic', 'Protect'], 'tera': 'Water'}, {'id': 'incineroar', 'name': 'Incineroar', 'item': 'Sitrus Berry', 'ability': 'Intimidate', 'attacks': ['Fake Out', 'Flare Blitz', 'Knock Off', 'Parting Shot'], 'tera': 'Ghost'}]",5.0,3.0,
