ID,Pokemon,Objeto,Habilidad,Teratipo,Mov1,Mov2,Mov3,Mov4
NOf-1754,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Perish Song
NOf-1755,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Parting Shot,Fake Out
NOf-1755,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1755,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Thunderbolt,Snarl
NOf-1755,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Taunt,Icy Wind,Protect
NOf-1755,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1755,Registeel,Leftovers,Clear Body,Water,Body Press,Heavy Slam,Iron Defense,Protect
NOf-1756,Pelipper,Rocky Helmet,Drizzle,Steel,Wide Guard,Tailwind,Hurricane,Weather Ball
NOf-1756,Archaludon,Assault Vest,Stamina,Fairy,Body Press,Electro Shot,Dragon Pulse,Flash Cannon
NOf-1756,Amoonguss,Mental Herb,Regenerator,Water,Rage Powder,Spore,Pollen Puff,Sludge Bomb
NOf-1756,Incineroar,Sitrus Berry,Intimidate,Ghost,Parting Shot,Taunt,Fake Out,Knock Off
NOf-1756,Dusclops,Eviolite,Pressure,Fairy,Trick Room,Haze,Pain Split,Night Shade
NOf-1756,Ursaluna,Flame Orb,Guts,Ghost,Protect,Shadow Claw,Earthquake,Facade
NOf-1757,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Recover,Trick Room
NOf-1757,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Parting Shot,Knock Off,Fake Out
NOf-1757,Kommo-o,Leftovers,Overcoat,Steel,Body Press,Iron Defense,Iron Head,Protect
NOf-1757,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Stomping Tantrum,Heavy Slam,Snarl,Tera Blast
NOf-1757,Amoonguss,Rocky Helmet,Regenerator,Fairy,Pollen Puff,Rage Powder,Spore,Clear Smog
NOf-1757,Gholdengo,Choice Specs,Good as Gold,Fairy,Make It Rain,Shadow Ball,Dazzling Gleam,Power Gem
NOf-1758,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Icy Wind,Dazzling Gleam,Protect
NOf-1758,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1758,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Snarl,Electroweb
NOf-1758,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
NOf-1758,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1758,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Overheat,Snarl
NOf-1759,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Burning Bulwark,Heat Crash,Breaking Swipe,Howl
NOf-1759,Kingambit,Assault Vest,Defiant,Dragon,Kowtow Cleave,Sucker Punch,Iron Head,Low Kick
NOf-1759,Rillaboom,Miracle Seed,Grassy Surge,Poison,Grassy Glide,Wood Hammer,Fake Out,Taunt
NOf-1759,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Protect,Sucker Punch,Icicle Crash,Sacred Sword
NOf-1759,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Shadow Ball,Moonblast,Dazzling Gleam,Icy Wind
NOf-1759,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1760,Walking Wake,Life Orb,Protosynthesis,Water,Draco Meteor,Hydro Steam,Flamethrower,Protect
NOf-1760,Torkoal,Heat Rock,Drought,Grass,Heat Wave,Earth Power,Yawn,Protect
NOf-1760,Venusaur,Covert Cloak,Chlorophyll,Poison,Sleep Powder,Protect,Sludge Bomb,Solar Beam
NOf-1760,Incineroar,Sitrus Berry,Intimidate,Water,Knock Off,Flare Blitz,Snarl,Fake Out
NOf-1760,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
NOf-1760,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Brick Break,Horn Leech,Spiky Shield
NOf-1761,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,U-turn
NOf-1761,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1761,Incineroar,Safety Goggles,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
NOf-1761,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Ice Spinner,Close Combat,U-turn
NOf-1761,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
NOf-1761,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1762,Incineroar,Figy Berry,Intimidate,Grass,Parting Shot,Fake Out,Flare Blitz,Knock Off
NOf-1762,Amoonguss,Sitrus Berry,Regenerator,Fairy,Spore,Pollen Puff,Rage Powder,Protect
NOf-1762,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Perish Song
NOf-1762,Roaring Moon,Booster Energy,Protosynthesis,Flying,Knock Off,Acrobatics,Protect,Dragon Dance
NOf-1762,Raging Bolt,Assault Vest,Protosynthesis,Electric,Snarl,Thunderclap,Thunderbolt,Draco Meteor
NOf-1762,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Follow Me,Horn-Leech,Spiky Shield
NOf-1763,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Protect,Icy Wind
NOf-1763,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
NOf-1763,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Stomping Tantrum,Outrage,Aerial Ace
NOf-1763,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1763,Dondozo,Rocky Helmet,Unaware,Fairy,Order Up,Wave Crash,Earthquake,Protect
NOf-1763,Tatsugiri,Choice Scarf,Commander,Steel,Icy Wind,Muddy Water,Draco Meteor,Dragon Pulse
NOf-1764,Porygon2,Eviolite,Download,Ghost,Trick Room,Tera Blast,Recover,Ice Beam
NOf-1764,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Throat Chop,Stomping Tantrum,Tera Blast,Heavy Slam
NOf-1764,Incineroar,Sitrus Berry,Intimidate,Grass,Flare Blitz,Fake Out,Parting Shot,Will-O-Wisp
NOf-1764,Amoonguss,Rocky Helmet,Regenerator,Water,Pollen Puff,Rage Powder,Protect,Spore
NOf-1764,Kommo-o,Leftovers,Overcoat,Steel,Iron Defense,Iron Head,Protect,Body Press
NOf-1764,Landorus,Life Orb,Sheer Force,Poison,Substitute,Earth Power,Sludge Bomb,Protect
NOf-1765,Metagross,Assault Vest,Clear Body,Fairy,Bullet Punch,Heavy Slam,Psychic Fangs,Stomping Tantrum
NOf-1765,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1765,Gouging Fire,Booster Energy,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1765,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Icy Wind
NOf-1765,Suicune,Leftovers,Inner Focus,Fairy,Scald,Icy Wind,Snarl,Tailwind
NOf-1765,Landorus Therian,Choice Scarf,Intimidate,Flying,Stomping Tantrum,Rock Slide,U-turn,Tera Blast
NOf-1766,Wartortle,Eviolite,Rain Dish,Grass,Icy Wind,Yawn,Life Dew,Fake Out
NOf-1766,Raging Bolt,Assault Vest,Protosynthesis,Water,Thunderclap,Draco Meteor,Thunderbolt,Snarl
NOf-1766,Galarian Zapdos,Sitrus Berry,Defiant,Steel,Brave Bird,Thunderous Kick,Detect,Taunt
NOf-1766,Incineroar,Shuca Berry,Intimidate,Flying,Fake Out,Parting Shot,Knock Off,Flare Blitz
NOf-1766,Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Spiky Shield,Wood Hammer,Follow Me
NOf-1766,Registeel,Leftovers,Clear Body,Fairy,Body Press,Heavy Slam,Iron Defense,Protect
NOf-1767,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1767,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderbolt,Thunderclap,Dragon Pulse,Snarl
NOf-1767,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Knock Off,Fake Out,Parting Shot
NOf-1767,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1767,Dragonite,Choice Band,Inner Focus,Normal,Extreme Speed,Outrage,Aerial Ace,Stomping Tantrum
NOf-1767,Gholdengo,Leftovers,Good as Gold,Fairy,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1768,Squawkabilly,Focus Sash,Intimidate,Flying,Dual Wingbeat,Tailwind,Parting Shot,Helping Hand
NOf-1768,Cetitan,Assault Vest,Sheer Force,Water,Icicle Crash,Ice Shard,Liquidation,Heavy Slam
NOf-1768,Iron Valiant,Booster Energy,Quark Drive,Fairy,Moonblast,Aura Sphere,Encore,Protect
NOf-1768,Chi-Yu,Choice Scarf,Beads of Ruin,Fire,Snarl,Dark Pulse,Overheat,Heat Wave
NOf-1768,Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1768,Farigiraf,Throat Spray,Armor Tail,Fairy,Hyper Voice,Trick Room,Helping Hand,Psychic
NOf-1769,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Poison,Surging Strikes,Aqua Jet,Close Combat,U-turn
NOf-1769,Amoonguss,Sitrus Berry,Regenerator,Water,Pollen Puff,Spore,Rage Powder,Protect
NOf-1769,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Protect,Taunt,Icy Wind
NOf-1769,Archaludon,Assault Vest,Stamina,Grass,Dragon Pulse,Heavy Slam,Electro Shot,Body Press
NOf-1769,Pelipper,Focus Sash,Drizzle,Stellar,Hurricane,Weather Ball,Wide Guard,Tailwind
NOf-1769,Ting-Lu,Rocky Helmet,Vessel of Ruin,Grass,Stomping Tantrum,Ruination,Snarl,Stone Edge
NOf-1770,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1770,Dragapult,Choice Band,Clear Body,Ghost,Dragon Darts,Phantom Force,Tera Blast,U-turn
NOf-1770,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Psychic,Dazzling Gleam,Helping Hand,Trick Room
NOf-1770,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Hyper Voice,Blood Moon,Earth Power,Protect
NOf-1770,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
NOf-1770,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Aqua Jet,Close Combat,U-turn
NOf-1771,Farigiraf,Sitrus Berry,Armor Tail,Fire,Trick Room,Dazzling Gleam,Psychic,Helping Hand
NOf-1771,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Tailwind,Taunt,Protect
NOf-1771,Urshifu,Focus Sash,Unseen Fist,Stellar,Wicked Blow,Sucker Punch,Close Combat,Protect
NOf-1771,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Spiky Shield,Wood Hammer,Stomping Tantrum
NOf-1771,Iron Hands,Clear Amulet,Quark Drive,Fire,Fake Out,Close Combat,Heavy Slam,Wild Charge
NOf-1771,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
NOf-1772,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Heat Crash,Breaking Swipe,Howl,Burning Bulwark
NOf-1772,Rillaboom,Miracle Seed,Grassy Surge,Ghost,Fake Out,Wood Hammer,Grassy Glide,Taunt
NOf-1772,Kingambit,Black Glasses,Defiant,Dark,Sucker Punch,Kowtow Cleave,Swords Dance,Protect
NOf-1772,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Dazzling Gleam,Trick Room,Helping Hand,Skill Swap
NOf-1772,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1772,Gyarados,Clear Amulet,Intimidate,Fairy,Waterfall,Tera Blast,Protect,Dragon Dance
NOf-1773,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
NOf-1773,Incineroar,Sitrus Berry,Intimidate,Water,Fake Out,Flare Blitz,Will-O-Wisp,Parting Shot
NOf-1773,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,High Horsepower
NOf-1773,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,U-turn,Aqua Jet,Close Combat
NOf-1773,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1773,Flutter Mane,Booster Energy,Protosynthesis,Steel,Moonblast,Icy Wind,Taunt,Protect
NOf-1774,Heatran,Safety Goggles,Flame Body,Fairy,Magma Storm,Earth Power,Flash Cannon,Protect
NOf-1774,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1774,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Moonblast,Shadow Ball,Dazzling Gleam,Perish Song
NOf-1774,Porygon2,Eviolite,Download,Poison,Tera Blast,Ice Beam,Recover,Trick Room
NOf-1774,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderclap,Dragon Pulse,Calm Mind,Protect
NOf-1774,Okidogi,Assault Vest,Guard Dog,Flying,Drain Punch,Gunk Shot,Knock Off,Upper Hand
NOf-1775,Kommo-o,Leftovers,Overcoat,Steel,Protect,Body Press,Iron Defense,Iron Head
NOf-1775,Iron Crown,Booster Energy,Quark Drive,Ground,Protect,Tera Blast,Tachyon Cutter,Expanding Force
NOf-1775,Indeedee ♀,Rocky Helmet,Psychic Surge,Fairy,Follow Me,Helping Hand,Dazzling Gleam,Light Screen
NOf-1775,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Spiky Shield,Wood Hammer,Ivy Cudgel,Stomping Tantrum
NOf-1775,Glimmora,Power Herb,Toxic Debris,Water,Spiky Shield,Meteor Beam,Sludge Bomb,Tera Blast
NOf-1775,Tornadus,Covert Cloak,Prankster,Dark,Tailwind,Bleakwind Storm,Rain Dance,Icy Wind
NOf-1776,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1776,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1776,Incineroar,Sitrus Berry,Intimidate,Ghost,Flare Blitz,Parting Shot,Taunt,Fake Out
NOf-1776,Rillaboom,Assault Vest,Grassy Surge,Fire,Grassy Glide,Wood Hammer,U-turn,Fake Out
NOf-1776,Raging Bolt,Booster Energy,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Dragon Pulse,Protect
NOf-1776,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1777,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,Heat Wave,Dark Pulse,Snarl,Overheat
NOf-1777,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
NOf-1777,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Electroweb,Dragon Pulse,Snarl
NOf-1777,Urshifu,Focus Sash,Unseen Fist,Dark,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1777,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1777,Landorus,Life Orb,Sheer Force,Steel,Earth Power,Sludge Bomb,Substitute,Protect
NOf-1778,Raging Bolt,Leftovers,Protosynthesis,Fairy,Dragon Pulse,Thunderclap,Calm Mind,Protect
NOf-1778,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,U-turn,Wood Hammer,Grassy Glide
NOf-1778,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Steel,Surging Strikes,Close Combat,U-turn,Aqua Jet
NOf-1778,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Will-O-Wisp,Flare Blitz
NOf-1778,Chien-Pao,Focus Sash,Sword of Ruin,Stellar,Icicle Crash,Sucker Punch,Protect,Sacred Sword
NOf-1778,Volcarona,Sitrus Berry,Flame Body,Fairy,Heat Wave,Tera Blast,Quiver Dance,Protect
NOf-1779,Grimmsnarl,Light Clay,Prankster,Ghost,Spirit Break,Light Screen,Reflect,Thunder Wave
NOf-1779,Entei,Assault Vest,Inner Focus,Grass,Sacred Fire,Extreme Speed,Stomping Tantrum,Snarl
NOf-1779,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Steel,Surging Strikes,Close Combat,Aqua Jet,Detect
NOf-1779,Amoonguss,Rocky Helmet,Regenerator,Fairy,Spore,Rage Powder,Pollen Puff,Protect
NOf-1779,Roaring Moon,Booster Energy,Protosynthesis,Flying,Acrobatics,Knock Off,Tailwind,Protect
NOf-1779,Flutter Mane,Fairy Feather,Protosynthesis,Fairy,Moonblast,Dazzling Gleam,Icy Wind,Protect
NOf-1780,Corviknight,Rocky Helmet,Mirror Armor,Fairy,Roost,Iron Defense,Body Press,Brave Bird
NOf-1780,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Protect,Ice Spinner,Sucker Punch,Sacred Sword
NOf-1780,Raging Bolt,Assault Vest,Protosynthesis,Electric,Thunderclap,Draco Meteor,Electroweb,Volt Switch
NOf-1780,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Flare Blitz,Knock Off
NOf-1780,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,U-turn,Aqua Jet
NOf-1780,Amoonguss,Sitrus Berry,Regenerator,Water,Protect,Spore,Rage Powder,Pollen Puff
NOf-1781,Ogerpon,Razor Claw,Defiant,Grass,Ivy Cudgel,Stomping Tantrum,Swords Dance,Spiky Shield
NOf-1781,Iron Jugulis,Booster Energy,Quark Drive,Steel,Tailwind,Dragon Cheer,Hurricane,Dragon Pulse
NOf-1781,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sacred Sword,Sucker Punch,Protect
NOf-1781,Incineroar,Sitrus Berry,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
NOf-1781,Clefairy,Eviolite,Friend Guard,Fairy,Heal Pulse,Protect,Follow Me,After You
NOf-1781,Rapid Strike Urshifu,Mystic Water,Unseen Fist,Water,Aqua Jet,Close Combat,Surging Strikes,Protect
NOf-1782,Kingambit,Black Glasses,Defiant,Flying,Kowtow Cleave,Iron Head,Sucker Punch,Protect
NOf-1782,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1782,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1782,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Horn Leech,Stomping Tantrum,Spiky Shield
NOf-1782,Amoonguss,Sitrus Berry,Regenerator,Water,Spore,Rage Powder,Clear Smog,Grass Knot
NOf-1782,Raging Bolt,Safety Goggles,Protosynthesis,Fairy,Thunderbolt,Thunderclap,Dragon Pulse,Protect
NOf-1783,Rapid Strike Urshifu,Choice Band,Unseen Fist,Grass,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1783,Incineroar,Safety Goggles,Intimidate,Ghost,Fake Out,Parting Shot,Knock Off,Flare Blitz
NOf-1783,Rillaboom,Assault Vest,Grassy Surge,Poison,Fake Out,Grassy Glide,Wood Hammer,U-turn
NOf-1783,Farigiraf,Sitrus Berry,Armor Tail,Fairy,Nasty Plot,Trick Room,Hyper Voice,Psychic Noise
NOf-1783,Tornadus,Focus Sash,Prankster,Ghost,Bleakwind Storm,Tailwind,Rain Dance,Protect
NOf-1783,Landorus,Life Orb,Sheer Force,Steel,Sandsear Storm,Sludge Bomb,Nasty Plot,Protect
NOf-1784,Gholdengo,Metal Coat,Good as Gold,Dragon,Make It Rain,Shadow Ball,Nasty Plot,Protect
NOf-1784,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
NOf-1784,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Grassy Glide,Wood Hammer,U-turn
NOf-1784,Incineroar,Sitrus Berry,Intimidate,Grass,Fake Out,Flare Blitz,Knock Off,Parting Shot
NOf-1784,Grimmsnarl,Light Clay,Prankster,Ghost,Light Screen,Reflect,Thunder Wave,Spirit Break
NOf-1784,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1785,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Shadow Ball,Moonblast,Icy Wind
NOf-1785,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1785,Landorus,Life Orb,Sheer Force,Poison,Earth Power,Sludge Bomb,Taunt,Protect
NOf-1785,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Breaking Swipe,Heat Crash,Howl,Burning Bulwark
NOf-1785,Rillaboom,Assault Vest,Grassy Surge,Ghost,Grassy Glide,U-turn,Wood Hammer,Fake Out
NOf-1785,Kingambit,Black Glasses,Defiant,Dark,Kowtow Cleave,Swords Dance,Sucker Punch,Protect
NOf-1786,Glimmora,Power Herb,Toxic Debris,Grass,Meteor Beam,Sludge Bomb,Spiky Shield,Mortal Spin
NOf-1786,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1786,Gouging Fire,Booster Energy,Protosynthesis,Fairy,Protect,Breaking Swipe,Heat Crash,Howl
NOf-1786,Galarian Zapdos,Choice Scarf,Defiant,Fire,Brave Bird,Knock Off,Thunderous Kick,Tailwind
NOf-1786,Farigiraf,Throat Spray,Armor Tail,Fire,Trick Room,Psychic,Hyper Voice,Protect
NOf-1786,Ting-Lu,Assault Vest,Vessel of Ruin,Fairy,Heavy Slam,Stomping Tantrum,Throat Chop,Tera Blast
NOf-1787,Farigiraf,Mental Herb,Armor Tail,Fire,Dazzling Gleam,Psychic,Helping Hand,Trick Room
NOf-1787,Urshifu,Focus Sash,Unseen Fist,Stellar,Wicked Blow,Close Combat,Sucker Punch,Protect
NOf-1787,Iron Hands,Clear Amulet,Quark Drive,Grass,Close Combat,Wild Charge,Fake Out,Heavy Slam
NOf-1787,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Blood Moon,Earth Power,Hyper Voice,Protect
NOf-1787,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
NOf-1787,Tornadus,Rocky Helmet,Prankster,Steel,Air Slash,Tailwind,Icy Wind,Protect
NOf-1788,Murkrow,Eviolite,Prankster,Ground,Haze,Perish Song,Snarl,Tailwind
NOf-1788,Cresselia,Safety Goggles,Levitate,Fairy,Lunar Blessing,Moonblast,Psych Up,Trick Room
NOf-1788,Tatsugiri,Ability Shield,Commander,Dragon,Taunt,Protect,Icy Wind,Draco Meteor
NOf-1788,Dondozo,Leftovers,Unaware,Grass,Earthquake,Wave Crash,Protect,Order Up
NOf-1788,Raging Bolt,Assault Vest,Protosynthesis,Fairy,Thunderclap,Draco Meteor,Electroweb,Volt Switch
NOf-1788,Bloodmoon Ursaluna,Life Orb,Mind's Eye,Normal,Earth Power,Blood Moon,Hyper Voice,Vacuum Wave
NOf-1789,Raging Bolt,Booster Energy,Protosynthesis,Electric,Thunderbolt,Dragon Pulse,Thunderclap,Protect
NOf-1789,Flutter Mane,Choice Specs,Protosynthesis,Fairy,Dazzling Gleam,Moonblast,Shadow Ball,Icy Wind
NOf-1789,Ogerpon,Cornerstone Mask,Sturdy,Rock,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1789,Smeargle,Focus Sash,Moody,Ghost,Fake Out,Spore,Follow Me,Wide Guard
NOf-1789,Galarian Moltres,Sitrus Berry,Berserk,Dark,Fiery Wrath,Air Slash,Tailwind,Protect
NOf-1789,Gouging Fire,Clear Amulet,Protosynthesis,Grass,Heat Crash,Breaking Swipe,Dragon Dance,Burning Bulwark
NOf-1790,Rapid Strike Urshifu,Choice Scarf,Unseen Fist,Water,Surging Strikes,Close Combat,U-turn,Aqua Jet
NOf-1790,Tornadus,Rocky Helmet,Prankster,Steel,Protect,Tailwind,Rain Dance,Bleakwind Storm
NOf-1790,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,Grassy Glide,U-turn,Fake Out
NOf-1790,Dragapult,Choice Band,Clear Body,Stellar,U-turn,Tera Blast,Phantom Force,Dragon Darts
NOf-1790,Mamoswine,Focus Sash,Oblivious,Dragon,Ice Shard,Icicle Crash,High Horsepower,Protect
NOf-1790,Registeel,Leftovers,Clear Body,Fairy,Protect,Iron Defense,Body Press,Heavy Slam
NOf-1791,Incineroar,Safety Goggles,Intimidate,Grass,Knock Off,Flare Blitz,Fake Out,Parting Shot
NOf-1791,Rillaboom,Assault Vest,Grassy Surge,Fire,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
NOf-1791,Raging Bolt,Leftovers,Protosynthesis,Fairy,Thunderbolt,Dragon Pulse,Calm Mind,Protect
NOf-1791,Gholdengo,Choice Scarf,Good as Gold,Steel,Make It Rain,Shadow Ball,Protect,Trick
NOf-1791,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Ice Spinner,Sucker Punch,Sacred Sword,Protect
NOf-1791,Ogerpon,Wellspring Mask,Water Absorb,Water,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
NOf-1792,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,Icicle Crash,Sucker Punch,Sacred Sword,Protect
NOf-1792,Ogerpon,Hearthflame Mask,Mold Breaker,Fire,Ivy Cudgel,Grassy Glide,Follow Me,Spiky Shield
NOf-1792,Rapid Strike Urshifu,Choice Band,Unseen Fist,Water,Surging Strikes,Close Combat,Aqua Jet,U-turn
NOf-1792,Rillaboom,Assault Vest,Grassy Surge,Fire,Wood Hammer,High Horsepower,Grassy Glide,Fake Out
NOf-1792,Tornadus,Rocky Helmet,Prankster,Steel,Bleakwind Storm,Sunny Day,Tailwind,Protect
NOf-1792,Flutter Mane,Booster Energy,Protosynthesis,Fairy,Moonblast,Shadow Ball,Icy Wind,Protect
NOf-1793,Hisuian Arcanine,Ability Shield,Intimidate,Fairy,Protect,Flare Blitz,Rock Slide,Extreme Speed
